weight,trad,income,pid7,vote_2024,race,educ
0.002456949128577323,Atheist,10,6,2,1,1
0.6770179451542853,Nothing in Particular,3,7,NA,6,3
0.9526925402816295,Other White Protestant,2,7,2,1,3
0.8883828958819755,White Catholic,2,3,1,1,5
0.7179950322433098,White Catholic,15,1,1,1,5
0.2461133414745541,Black Protestant,6,1,1,2,6
0.0589151334362275,White Catholic,11,4,2,1,2
0.00193807256389112,White Catholic,4,4,NA,1,2
0.196048492832666,Nothing in Particular,9,1,1,1,5
0.001182966757938197,White Catholic,5,6,2,1,2
1.726863520618041,Something Else,1,4,NA,5,3
0.3652476133827557,Agnostic,7,1,1,1,6
4.278634898164439,Nonwhite Catholic,4,4,NA,3,2
0.07988695202850497,White Mainline,5,1,1,1,6
2.976695283034371,Nothing in Particular,2,1,1,5,2
1.887318106843397,Nothing in Particular,12,1,1,1,5
0.8599461849209831,Agnostic,11,1,1,1,6
1.089862794342404,White Catholic,9,6,2,1,3
0.7285490644096183,White Evangelical,5,7,2,1,2
4.206345149251739,Jewish,4,3,1,1,4
0.08215859219253123,White Catholic,9,7,2,1,2
1.072972329409847,Nothing in Particular,4,3,1,6,3
1.376113812073468,Nonwhite Mainline,2,3,1,5,3
1.961760533917584,Nothing in Particular,6,7,2,1,2
2.497488118186065,Nothing in Particular,3,1,1,4,5
1.253011636462537,Jewish,9,7,2,1,6
0.3063273305098769,Nothing in Particular,2,1,1,2,1
0.5076738276258762,Nothing in Particular,2,3,1,2,2
0.242226463641677,Nothing in Particular,1,4,5,2,2
6.055924902176486,Nothing in Particular,6,7,2,1,1
3.316056905101148,Something Else,10,4,NA,3,4
9.168272591841331e-4,Something Else,2,1,NA,1,3
0.8954448250919688,White Catholic,8,7,2,1,2
0.00951833238183214,White Evangelical,8,7,2,1,2
1.309853596008586e-4,White Mainline,8,1,1,1,5
1.222875323412073,White Evangelical,2,7,2,1,5
2.040436446909492,Nothing in Particular,5,1,1,1,6
0.5958782187723827,White Mainline,6,1,1,1,6
13.295462526612306,White Catholic,3,7,2,1,3
0.901577490364087,White Catholic,14,6,1,1,6
8.963111969669644,Something Else,11,5,2,1,2
0.9196065699521702,White Catholic,7,3,1,1,6
6.014438585360692,White Evangelical,6,5,2,1,2
0.7591452425453508,White Catholic,11,7,2,1,3
0.2475040970843465,White Catholic,6,1,1,1,4
0.6491469220229343,White Mainline,4,2,1,1,3
5.144649467812463,Jewish,10,4,2,1,4
0.8403127986155476,White Evangelical,7,7,2,1,5
0.5230151788137652,Atheist,3,1,1,1,2
0.2097389882311066,Mormon/LDS,2,3,1,1,5
0.01425262002202453,Something Else,3,1,NA,2,3
1.110838435765563,Nothing in Particular,9,3,1,1,6
1.056985291639034,White Evangelical,5,6,2,1,2
1.65457434161012,White Evangelical,11,5,2,1,6
2.755324446804997,Nothing in Particular,5,4,1,1,2
0.3352559740849526,White Catholic,12,3,1,1,6
0.4636239071653013,White Catholic,7,7,2,1,5
0.623068562142342,White Catholic,7,5,2,1,6
0.03810956154959665,Atheist,1,3,1,1,5
2.874890138315958,Something Else,3,5,2,7,2
1.45083062556089,Agnostic,7,1,1,1,5
1.438576145872588,White Catholic,13,7,2,1,5
0.2514824550055333,Nonwhite Catholic,4,3,1,6,5
0.3719980075947891,White Mainline,8,4,2,1,2
0.005729820805893642,Jewish,3,1,NA,1,5
0.489313069548237,White Catholic,5,2,1,1,5
13.076674796561324,White Catholic,3,7,2,1,2
1.267905490028907,White Evangelical,3,7,2,1,2
0.06911136613217443,Nothing in Particular,5,7,2,7,3
1.033020709405134,Atheist,14,1,1,1,5
0.8042688264691384,Other White Protestant,4,2,1,1,2
0.9495637237392449,Atheist,10,1,1,1,6
0.02553614968867843,Agnostic,12,2,9,1,6
0.2671296367463373,Atheist,4,3,1,1,3
1.382779937170171,Nothing in Particular,9,1,1,1,6
2.096542487185523,Nothing in Particular,7,4,2,1,2
1.608245335062174,Atheist,11,2,1,1,5
0.3213343936767607,Something Else,3,1,1,1,2
0.423890455282379,White Catholic,3,1,1,1,5
3.542734159498914e-4,White Catholic,5,5,1,1,5
0.6065389190670674,Nonwhite Catholic,9,2,1,3,2
0.5396964892599195,White Catholic,6,3,1,1,5
0.7966163143082594,White Mainline,6,7,2,1,5
0.44049029066671,White Evangelical,12,5,2,1,5
0.0756070710951702,Agnostic,9,1,1,1,5
0.2998792630511622,Mormon/LDS,12,1,1,1,6
1.304606054140245,Other White Protestant,11,1,1,1,6
0.5633017702115068,White Catholic,9,6,2,1,3
0.4614041779742037,Something Else,9,3,1,1,5
0.001822737099316096,Nothing in Particular,11,8,2,1,4
0.9903889449941654,Jewish,11,1,1,1,6
0.5659579833127358,Black Protestant,12,2,2,2,6
0.5086080531733229,White Catholic,6,1,1,1,3
1.075530551432912,White Evangelical,11,1,1,1,6
0.6524868491417941,Agnostic,5,1,1,1,5
0.6519996631792191,Agnostic,9,2,1,1,5
0.2004524485631496,Jewish,2,1,1,1,2
1.242059327264,White Catholic,7,5,2,1,2
1.892319504038046,Other White Protestant,4,7,NA,1,2
0.01993854877815402,White Catholic,8,5,2,1,2
0.7299387143562529,Nothing in Particular,9,1,1,1,6
0.1712208080115148,Atheist,10,3,1,1,6
0.05628793921851288,White Catholic,12,7,2,1,5
3.526956356367916,Black Protestant,7,2,1,2,2
0.7083451534267614,Agnostic,14,1,1,1,6
0.9240072668518754,White Catholic,5,4,2,1,3
0.1947182522541555,Atheist,8,2,1,1,5
0.3518711188324183,White Evangelical,4,4,NA,1,3
0.7758615345556207,Agnostic,9,1,1,1,6
0.009081327535178282,White Catholic,1,1,NA,1,2
0.6832175793108131,White Mainline,7,1,1,1,5
1.108198336162052,White Catholic,5,8,NA,1,5
0.5130376601117199,Something Else,3,7,2,1,2
1.537980979826094,White Evangelical,12,7,2,1,5
1.128860820416861,Atheist,11,2,1,1,6
2.199873449523347,Nonwhite Catholic,10,1,1,4,5
0.1943678582804388,Nothing in Particular,10,7,1,1,5
0.8051950881775943,Mormon/LDS,8,5,2,7,3
1.260398467218281,White Evangelical,10,7,2,1,5
0.5077683271319912,White Mainline,1,7,2,1,3
0.3508066173216182,White Catholic,9,6,1,1,6
1.075798932248703,Other White Protestant,2,7,2,1,4
1.544010349398374,Nothing in Particular,15,6,2,1,6
0.007733429776533272,Nothing in Particular,4,1,NA,5,5
1.04848818108957,Agnostic,13,7,2,1,6
7.541737016636413,Nothing in Particular,6,8,NA,1,2
1.076385791088463,Agnostic,12,3,NA,1,5
1.251970384789221,White Catholic,11,2,1,1,6
0.4243749161125782,White Evangelical,6,1,1,1,5
0.9334911741762265,Nonwhite Evangelical,4,1,1,6,6
0.7139051508341714,White Evangelical,7,7,2,1,3
0.5589258345239759,Jewish,5,1,1,1,6
0.801632364390682,Nothing in Particular,6,7,2,1,2
0.6851349999268226,Orthodox Christian,7,3,1,1,6
4.346499567645721,Nonwhite Catholic,12,5,2,4,6
0.236892717809475,Jewish,8,1,1,1,5
0.5921152951940826,Nothing in Particular,12,1,1,1,6
0.3089934105606075,Atheist,3,1,1,1,2
0.4955720136022739,White Mainline,8,1,1,1,6
0.2394663641001053,White Catholic,10,1,1,1,3
1.145869278006062,Atheist,12,3,1,1,5
13.896101641424666,Nothing in Particular,3,1,1,1,2
1.079343028553938,Other White Protestant,3,1,1,1,5
0.2576673751268699,Atheist,2,2,1,1,3
0.422181755740992,Nothing in Particular,2,1,1,1,5
1.522976321966472e-4,Nothing in Particular,9,4,8,1,3
0.5389119377298938,White Mainline,10,1,1,1,5
0.4257835394971273,Other White Protestant,11,6,2,1,2
0.04322348459235745,Something Else,9,6,2,1,3
0.3384660423933732,Nothing in Particular,5,1,1,1,4
0.868045905327336,Atheist,10,1,1,1,4
0.4103483364313632,Other White Protestant,10,3,1,1,6
1.335674135732826,Nothing in Particular,7,4,2,3,2
0.8331370427083529,Nothing in Particular,11,1,1,1,5
1.905721693821615e-4,Nonwhite Catholic,3,6,NA,3,2
4.635661537209804,White Catholic,9,6,2,1,6
1.257723979413873,White Mainline,7,4,2,1,4
1.725047640320264,White Catholic,1,5,1,1,6
0.4057759375477114,Jewish,9,1,1,1,6
0.4012304635023938,Atheist,6,2,1,6,5
0.9849830849672225,Jewish,16,1,1,1,5
0.7650728161153111,Something Else,2,4,2,1,2
0.09562937339815973,Agnostic,11,3,1,1,5
0.3617130247669212,Nothing in Particular,12,4,2,7,3
1.706583157187222,White Mainline,11,7,2,1,5
1.292070770477997,White Evangelical,8,6,2,1,6
1.043023584205773,White Mainline,9,1,1,1,5
0.1943813744136933,White Catholic,5,3,1,1,5
0.06130392107171687,Agnostic,8,3,1,1,2
1.939166530780093,White Evangelical,8,7,2,1,6
1.979121763263313,White Catholic,9,4,2,1,5
0.01743239814754991,Something Else,6,4,1,1,4
1.479731106016377,Atheist,7,3,1,1,6
3.394956887594012,White Evangelical,10,7,2,1,6
3.701535162008474,Nonwhite Catholic,13,6,2,4,6
0.8833124444253081,White Catholic,12,6,2,1,5
1.336933544987694,White Mainline,12,5,2,1,5
1.132658807757652,Agnostic,4,3,1,1,5
0.490122622268413,White Evangelical,6,1,1,1,3
0.9532636948002099,White Evangelical,11,6,2,1,5
1.001169547095522,White Catholic,6,1,1,1,2
0.6928257327359006,White Catholic,3,7,2,1,6
1.240716630697493,Something Else,14,6,2,1,3
1.354012741342409,White Catholic,8,4,1,1,6
0.2667393234269343,Atheist,11,3,8,1,5
0.01993854877815402,White Catholic,14,7,2,1,2
0.6598722254219067,White Catholic,13,6,2,1,5
0.5543118776027016,Nothing in Particular,4,1,1,2,3
2.555571415899225,Nothing in Particular,9,3,1,1,2
1.592916957405389e-4,White Catholic,12,7,2,1,5
3.46981556272448,White Mainline,11,4,NA,1,5
0.4591642868752759,Jewish,6,3,1,1,4
5.426660372847585,Nonwhite Catholic,11,7,2,4,5
1.488200136158853,White Catholic,7,2,2,1,5
1.06160515968124,Buddhist,3,1,1,2,6
0.3171692491661557,Something Else,2,1,1,3,4
0.2736638639965054,Jewish,4,1,1,1,5
0.9019447428398772,White Evangelical,8,7,2,1,3
0.05312977618229478,Nonwhite Catholic,1,1,2,3,6
0.08153847301280132,White Evangelical,7,7,NA,1,5
1.8932948350697,Nothing in Particular,11,7,2,1,3
1.39841673878695,Something Else,8,4,8,1,5
0.2004524485631496,Agnostic,2,1,1,1,2
0.5490218357025782,Something Else,4,1,1,1,2
0.819435970071279,White Catholic,11,7,2,1,5
1.670721614717374,Agnostic,7,7,2,1,5
1.719783103210101,Agnostic,7,5,2,1,6
0.5823192584619951,White Catholic,11,1,1,1,5
0.2941746433379167,Atheist,2,2,5,3,3
0.4557941303372443,Atheist,9,7,2,1,4
1.226601162927583,Jewish,14,7,2,1,5
1.463174252765957e-4,Black Protestant,8,3,NA,2,6
0.5953488331179544,White Mainline,9,4,1,1,4
1.149917094295319,Mormon/LDS,11,1,1,1,6
0.004585717961665122,Other White Protestant,4,2,NA,1,5
0.8567470435797991,White Mainline,8,1,1,1,6
1.513449532143343,Other White Protestant,8,7,2,1,4
1.12700067703816,Atheist,12,2,1,1,3
1.702768659419257,White Evangelical,4,7,2,1,3
1.792460616813795,Nonwhite Catholic,10,1,1,4,3
1.17468260695299e-4,Jewish,14,1,1,1,5
0.1612790883985677,White Evangelical,10,7,2,1,3
0.3233554355732435,Something Else,10,4,2,1,3
0.8810222115164125,White Evangelical,6,5,2,1,3
0.6448892152477852,Something Else,6,1,1,1,6
1.421756191531958,Black Protestant,8,1,1,2,3
2.224207281373582,White Evangelical,11,3,1,1,5
0.8548491335078874,Jewish,15,2,1,1,6
0.4614041779742037,White Catholic,12,1,1,1,5
0.7759640915499414,Something Else,6,3,1,1,6
0.6683805453755564,Agnostic,4,4,1,1,4
0.5035713623491147,Nothing in Particular,8,3,1,1,6
0.5789859756974521,Black Protestant,12,1,1,2,5
1.140829963347421e-4,Jewish,15,7,2,1,5
0.03058524015198611,White Evangelical,3,6,2,1,2
0.4620826512874249,Other White Protestant,10,2,1,1,6
1.968461757050596,Agnostic,14,1,1,1,6
0.8548491335078874,White Catholic,11,1,1,1,6
0.818991043929648,White Mainline,11,5,2,1,3
3.995981001446237,Atheist,9,3,1,3,3
1.280817903032607,Something Else,9,5,2,1,5
3.348970658613984,Nothing in Particular,9,2,1,1,2
1.74229157069134,White Evangelical,10,7,2,1,5
0.5263311736277586,Other White Protestant,9,4,1,1,5
0.004550215627815125,Something Else,12,5,2,1,4
4.987747248161339e-4,Something Else,1,4,2,1,2
0.5577936213234057,White Catholic,8,2,1,1,2
0.6877896664558436,Something Else,4,1,1,1,6
0.4911930117171985,White Mainline,7,5,2,1,5
0.06328137005516081,Something Else,4,7,2,1,2
0.6146065136544507,White Evangelical,4,1,1,1,3
1.146920427372329,Agnostic,9,1,1,1,6
0.03327600545631542,White Evangelical,3,6,NA,1,2
0.4933377706218866,Agnostic,14,1,1,1,5
0.6009569566955358,White Catholic,8,3,1,1,5
0.4146635179962469,Atheist,9,3,1,2,5
0.4007012640153378,Nonwhite Evangelical,12,5,2,3,3
0.8518100861329158,White Catholic,9,7,2,1,2
0.7018318200364175,White Catholic,13,6,2,1,5
1.92855517912518,Nothing in Particular,2,1,1,1,4
1.280893868146798,Other White Protestant,10,5,2,1,6
0.4933377706218866,Atheist,12,1,1,1,5
0.5916098197708828,Atheist,9,4,1,1,6
1.245187780951708,Jewish,10,7,2,1,6
1.0970257266202459,White Evangelical,10,5,2,1,3
0.1003366248864093,Atheist,2,6,2,1,2
0.1183900565009499,Atheist,7,7,2,1,1
0.3720705229457119,White Catholic,7,7,2,1,5
0.2383561209158133,White Evangelical,4,4,1,1,2
1.250290833986029,White Evangelical,8,7,2,1,2
1.522305323276382,Nothing in Particular,11,1,1,1,6
1.36045996299686e-4,Black Protestant,2,3,9,2,2
1.394790130270459e-4,White Catholic,3,5,2,1,3
0.770475604984185,White Catholic,9,4,2,1,4
1.277137349795689,Nothing in Particular,2,3,1,1,4
1.030432171573234e-4,Other White Protestant,4,7,NA,1,2
0.3329441613497853,Atheist,4,1,1,1,4
0.6142841080686385,Agnostic,12,1,1,1,6
2.436016544157153,White Mainline,11,7,2,1,5
0.1429246298537211,Something Else,1,4,2,2,3
0.8316091207438212,Nothing in Particular,9,1,1,1,5
1.257723979413873,Something Else,5,7,2,1,3
0.4169226019931244,Nothing in Particular,5,3,1,1,3
0.02445253309666011,Agnostic,12,4,6,1,6
1.159101122567635e-4,Atheist,5,6,NA,1,3
0.926620778097081,Atheist,4,2,1,1,3
1.243727217322228e-4,Atheist,7,4,NA,1,3
1.249619104604959,White Mainline,13,7,2,1,5
0.845685483441149,White Mainline,11,1,1,1,6
0.005448496785074254,Nothing in Particular,5,1,1,1,4
1.108642278280811e-4,Something Else,3,1,NA,1,2
0.001891458163451432,Nothing in Particular,4,4,3,1,2
0.585804072722569,White Evangelical,8,4,2,1,3
1.02872861902901,Nonwhite Mainline,13,3,1,4,4
0.1712208080115148,Buddhist,9,1,1,1,6
0.8304897095091105,Nothing in Particular,11,4,1,3,4
0.4949880391254736,Something Else,3,5,2,1,3
7.391596549545077,Atheist,9,5,2,1,3
0.6534666116354753,Jewish,11,5,2,1,5
0.5817162240688885,White Catholic,9,7,2,1,3
0.368736399450458,Other White Protestant,10,6,2,1,6
2.069474803655622,Nothing in Particular,7,6,2,1,5
1.744816954300832,White Mainline,10,7,2,1,5
1.324789372313544,White Evangelical,5,7,2,1,2
1.546086286615962,Hindu,9,2,1,4,6
1.602845881964171,White Evangelical,6,7,2,1,4
0.6100275994662919,White Evangelical,10,7,2,1,3
0.1205720390110502,White Mainline,9,1,1,1,4
2.026926484416141,Something Else,4,7,2,1,3
0.6710985956582783,White Evangelical,6,4,1,1,3
0.456632423694976,Nonwhite Evangelical,8,4,2,3,4
0.2608497826441549,Nonwhite Catholic,8,1,1,3,3
1.110973898088459,Black Protestant,12,1,1,2,3
0.1020702092187687,Nothing in Particular,6,4,2,1,6
0.4647460355233377,Black Protestant,2,4,1,2,3
2.182018367457255,White Catholic,12,1,1,1,6
1.790027847998791,Agnostic,14,5,2,1,6
0.8130318791673848,White Evangelical,4,7,2,1,2
0.2192576644901263,Agnostic,9,1,1,3,4
1.355290003520364,Something Else,8,1,1,1,5
1.063358495274556,White Catholic,12,3,1,1,6
0.6326934974010668,White Catholic,6,7,2,1,3
0.8885115832517442,Nonwhite Catholic,9,1,1,3,5
0.7408282736800199,Something Else,5,5,2,1,2
0.2303606059809422,White Evangelical,4,6,2,1,2
0.2745409113875629,White Mainline,10,4,1,1,3
0.6289685310217881,White Catholic,7,1,1,1,4
0.6598722254219067,White Catholic,12,7,2,1,5
0.6659358260313634,Something Else,6,6,2,1,4
0.9613076314394149,White Catholic,12,7,2,1,6
1.74743628404694,White Evangelical,5,5,2,1,2
0.1742226171612972,Nothing in Particular,11,2,1,1,6
2.766322700582822,Something Else,6,8,2,1,3
1.299482641272326,Atheist,13,1,1,1,5
0.8648375842416861,Nothing in Particular,4,3,1,1,5
0.1358314063201081,Nothing in Particular,10,2,5,1,6
0.09020740336245452,Agnostic,5,2,1,1,5
0.2695088658993318,Agnostic,12,1,1,1,3
0.792627246382537,White Catholic,8,5,2,1,5
0.0108221558987184,White Mainline,2,5,2,1,4
0.2516385104978563,White Mainline,4,1,1,1,2
0.05433565951337839,Other White Protestant,8,7,1,1,6
0.02310989330895726,Nothing in Particular,2,2,1,1,4
1.457997833777248e-4,Something Else,1,5,2,1,2
0.7951882582771365,White Evangelical,4,1,NA,1,3
0.06747528855917118,White Mainline,11,5,2,1,3
0.3506037767567284,Agnostic,14,3,1,1,5
0.897846621847851,Agnostic,9,3,1,1,5
5.22478668948771e-4,Nonwhite Mainline,9,4,4,5,5
1.784401472126602,White Evangelical,4,4,2,1,3
1.334560681582352,White Catholic,10,6,2,1,6
0.1251390237608538,Nothing in Particular,8,1,1,7,4
0.4412857605015151,Agnostic,9,1,1,1,3
0.5086080531733229,Nothing in Particular,12,1,1,1,3
0.484734377826986,Atheist,11,1,1,1,5
0.8872087614667993,Nothing in Particular,11,1,1,3,6
0.2344748662223404,White Catholic,4,7,2,1,3
1.189978998699398,Atheist,4,1,1,6,5
0.9647727329486542,Agnostic,3,4,NA,1,3
7.155599058610298e-4,Nothing in Particular,1,3,1,1,6
0.5362566802140623,Something Else,6,3,1,2,4
0.8862252999545871,Nothing in Particular,6,1,1,1,3
2.762504542828086,Black Protestant,7,6,2,2,6
1.29462611376575,White Mainline,11,7,2,1,3
0.303153568310028,White Catholic,9,7,2,1,4
0.08891139114459735,Nothing in Particular,3,3,1,1,5
0.8384997028275464,Nothing in Particular,1,4,1,1,5
0.2297571791074197,Jewish,3,3,1,1,4
0.7846393534480409,Agnostic,10,1,1,1,5
0.1804574597663586,White Catholic,6,1,1,1,3
1.022729545197609,Orthodox Christian,4,6,2,1,2
0.03892041857301438,Atheist,4,7,2,4,4
2.199873449523347,Atheist,11,1,1,4,5
0.7469685052643934,Jewish,9,3,1,1,5
0.1649254095101583,Nothing in Particular,9,1,1,1,3
0.727025921506796,Something Else,6,1,1,1,4
0.5243269979376786,White Mainline,10,1,1,1,3
1.085429822285487,White Evangelical,9,7,2,1,4
0.3330924913356325,White Catholic,2,7,2,1,2
1.208170423821596,Agnostic,11,3,1,1,5
0.4601908260638876,Something Else,9,3,1,1,6
0.1449216019425646,White Mainline,5,7,2,1,2
0.5151402832268677,White Catholic,11,2,1,1,5
0.3485539347105219,Other White Protestant,10,7,2,1,5
0.6001303872427389,White Evangelical,6,3,1,1,3
1.138662512461432,Jewish,8,1,1,1,6
0.5214106769596314,Something Else,10,1,1,1,5
0.27012117328773527,Nothing in Particular,5,2,1,1,2
0.1955662459179833,Nothing in Particular,5,1,1,2,5
1.14302226494224,White Catholic,11,3,1,1,6
0.4034248820607793,Atheist,2,4,2,1,3
0.02244032199293678,Something Else,3,1,1,1,3
0.3537848529764132,Agnostic,6,5,2,6,3
0.003258815410163349,White Catholic,5,4,2,1,4
0.2589744852814076,Atheist,13,1,1,1,5
0.42249983876803,Atheist,11,2,1,3,6
2.016530115278941,White Catholic,15,6,2,1,6
0.6032640082324764,Agnostic,8,3,1,2,3
1.494746297279189,Agnostic,8,4,2,1,6
2.463362705942552,White Evangelical,5,7,2,1,5
1.039452315430514,Something Else,12,7,2,1,5
0.785441694838906,Nonwhite Catholic,9,3,1,2,4
0.2268117178385474,Nonwhite Evangelical,9,4,2,7,3
2.443467576658254e-4,White Evangelical,5,7,NA,1,3
0.09423331424079197,Nonwhite Catholic,8,3,4,3,6
0.7758877880440621,Other White Protestant,2,2,NA,1,2
0.3036429242893847,Jewish,10,1,1,3,6
0.2697570513439939,Nothing in Particular,10,1,1,2,6
0.7318036969677079,White Catholic,9,5,2,1,3
0.8329481201210657,Agnostic,11,3,1,1,6
0.5753066975928492,Jewish,11,2,1,1,5
0.5229967458825016,Atheist,4,1,1,1,5
1.780648322199388,White Mainline,12,1,1,1,6
1.744648804110416,Nothing in Particular,4,6,2,1,5
1.394790130270459e-4,White Catholic,2,7,2,1,3
4.721155429151954,White Mainline,3,5,NA,1,2
0.3643250406696215,Other White Protestant,11,7,2,1,2
0.9613076314394149,Nothing in Particular,11,4,2,1,6
1.190848522993097,Jewish,12,3,1,1,6
0.5452605146893663,White Evangelical,8,7,2,1,5
0.1090888533593665,Something Else,4,1,NA,1,3
0.1712208080115148,White Mainline,8,1,1,1,6
0.133137770244968,Nothing in Particular,9,1,1,1,2
1.886149570925254,Nonwhite Evangelical,12,7,2,3,6
9.795092596676803e-5,White Evangelical,12,4,NA,1,6
1.17468260695299e-4,Atheist,8,1,1,1,5
0.5197109420815682,Black Protestant,6,2,2,2,4
1.610641010725342,Nothing in Particular,11,1,1,1,5
4.77171963152478e-4,Other White Protestant,5,2,NA,1,5
2.382866279501892,White Evangelical,10,7,2,1,5
2.144585791702704,Nothing in Particular,2,6,1,1,2
0.8287804931808458,White Catholic,11,1,1,1,3
4.808597411280394,Atheist,11,1,NA,1,6
1.528695839916318,Nothing in Particular,7,3,1,1,5
1.100665737436823e-4,Atheist,5,1,1,1,5
0.7758615345556207,Atheist,12,1,1,1,6
0.1082587865252292,Something Else,11,7,2,1,2
0.4883654646075145,White Catholic,8,7,2,1,5
1.375820383827524e-4,Nothing in Particular,6,4,NA,1,2
1.616675814824784,Nothing in Particular,16,4,1,1,6
0.5790571186353956,Atheist,4,3,1,1,4
0.8413546323637242,White Catholic,8,7,2,1,5
0.2774606571970819,Muslim,2,1,1,2,3
0.6991619139395144,Jewish,11,4,2,1,5
0.2192335781021935,White Catholic,6,7,2,1,3
0.8097379111036702,Agnostic,4,1,1,1,4
0.870030476540935,White Catholic,5,1,1,1,2
1.744816954300832,White Evangelical,10,7,2,1,5
0.01548961348816185,Nothing in Particular,7,6,2,1,4
0.2446946332871714,Nonwhite Mainline,8,6,9,6,5
0.5825365645329124,White Catholic,5,7,2,1,2
2.796256287871143,Nothing in Particular,12,4,4,1,5
1.340632450942037e-4,Nothing in Particular,2,1,1,1,2
0.5167392935033881,Black Protestant,11,1,1,2,3
1.368590624741858,Nothing in Particular,10,1,1,1,5
0.05616989433509509,White Catholic,7,6,2,1,4
0.8096982030509059,Other White Protestant,4,4,2,1,3
0.01205114274324472,Nonwhite Evangelical,2,2,NA,3,2
0.7427738147535832,Nothing in Particular,12,2,1,1,5
1.77110029573537,White Catholic,12,4,1,1,3
0.1162219169951669,Jewish,8,2,1,7,6
0.09357130013590421,Nonwhite Catholic,6,4,3,3,5
1.36045996299686e-4,Nothing in Particular,1,2,NA,2,2
0.4541024097290907,Something Else,12,3,1,1,4
0.8617059287411107,White Evangelical,3,1,1,1,2
0.1783721555622379,Other White Protestant,9,6,2,1,4
0.6718630182244373,Nothing in Particular,11,4,1,2,5
0.5230151788137652,White Catholic,8,3,1,1,2
0.1714509971631735,Jewish,12,4,2,7,5
0.2493623274788305,Mormon/LDS,2,6,2,3,5
0.8069215939663352,Atheist,10,3,1,1,5
2.488379845542811,White Mainline,2,7,2,1,2
0.8367475310211092,Agnostic,12,1,1,1,6
0.7623070729465335,Nothing in Particular,10,1,1,1,6
0.3247718921307925,Something Else,11,4,1,1,3
0.2899340738494575,Jewish,4,3,1,1,3
0.004186865055623398,White Evangelical,6,4,NA,1,3
0.9884641396663687,Nonwhite Catholic,12,4,1,4,6
5.504193006132784,Agnostic,3,4,NA,1,2
1.83027716310543,Nothing in Particular,11,2,1,1,6
0.6742658271531656,Nonwhite Catholic,12,1,1,3,6
1.579561320610222,White Evangelical,11,7,2,1,6
1.115728060597417,Nothing in Particular,11,1,2,1,5
0.8875444623815283,Something Else,3,7,2,1,2
0.5759882955322394,White Catholic,11,7,2,1,5
0.3369304345011537,Agnostic,5,2,1,1,3
0.3007075660761294,Jewish,7,3,1,1,5
1.685225744332452,Agnostic,4,3,1,1,6
0.9861752697776883,Nothing in Particular,4,6,2,1,5
0.739316164239398,Other White Protestant,10,7,2,1,3
0.7730320233478598,Black Protestant,11,5,2,2,3
0.1677557882579663,White Catholic,4,1,1,1,6
5.862539753716447,Atheist,5,3,1,1,1
2.413126916295205,Nothing in Particular,3,1,1,2,2
8.13620133301796,Atheist,3,7,2,1,2
0.7806541604172238,Something Else,5,1,1,2,2
0.7178262453249407,White Mainline,13,4,2,1,5
0.7942495602044702,White Catholic,6,1,1,1,2
1.058377466692048,White Evangelical,6,7,2,1,2
0.6748599269971223,White Evangelical,5,7,2,1,4
0.3439845901144714,White Mainline,4,6,1,1,3
1.293437584671868,Nothing in Particular,10,7,2,1,6
1.387170815890344,Atheist,11,5,NA,1,5
0.491362605164331,Jewish,3,2,1,1,3
0.5205789785663817,Black Protestant,4,1,1,2,3
2.273249072217016,Atheist,4,2,1,1,5
0.8082840497256711,Atheist,13,1,1,1,6
0.8213308964081619,White Evangelical,2,1,1,1,4
1.494144689084028,White Evangelical,3,7,NA,1,2
1.300900268684543,Muslim,9,4,2,1,6
1.500687777794252,White Evangelical,4,7,2,1,2
1.185634810803966e-4,White Evangelical,4,3,8,1,5
0.2012924969112776,Something Else,5,1,1,1,4
1.407017848315554,Something Else,5,4,1,1,5
1.196417126595339,White Mainline,16,5,2,1,6
0.2107315450876877,Nothing in Particular,3,6,NA,1,2
0.1169633095383405,Jewish,6,1,1,1,5
0.1390998795491637,Other White Protestant,2,7,2,1,2
0.1230368025703847,Something Else,7,5,2,1,2
3.031585344210185,White Evangelical,9,7,2,1,3
3.32055065187582,White Evangelical,2,7,2,1,2
0.4047324554848181,Nothing in Particular,7,1,1,1,3
8.684496085671236e-4,Nothing in Particular,9,3,NA,1,4
0.05968066614223529,White Catholic,12,6,2,1,5
0.1443648265168024,Other White Protestant,3,1,1,1,3
0.1235398328304544,Atheist,2,1,1,1,5
0.1462293398671597,White Mainline,4,3,1,1,2
1.738796850348427,White Evangelical,9,6,2,1,2
0.690347077838237,White Mainline,6,4,2,1,4
0.1727492341110806,Atheist,5,1,1,6,4
1.064932172159086,Something Else,2,1,1,2,4
4.226516249686727,Nonwhite Evangelical,4,1,1,6,3
0.1036511608075261,Nothing in Particular,3,4,1,3,6
0.2637504990772299,White Catholic,9,7,2,1,6
0.8296121055253051,White Mainline,4,2,1,1,4
0.2792177966223934,White Evangelical,7,2,1,1,2
0.5589258345239759,Buddhist,14,2,1,1,6
0.2639926840123497,Atheist,6,1,1,1,3
7.733810219938054,Agnostic,9,5,2,1,5
1.040627552977815,Other White Protestant,7,5,2,1,3
0.5327520004772249,Agnostic,10,1,1,1,6
1.130564623527229,White Evangelical,5,7,2,1,3
0.6760106605567953,Something Else,11,2,1,1,3
0.1431104668532256,Agnostic,4,7,2,1,3
0.4319310433324899,Jewish,6,7,2,1,2
1.539139595436615,Nothing in Particular,10,7,2,1,2
