naics_code	naics_desc	employee_count	dem_workers_raw	rep_workers_raw	other_workers_raw	party_known_workers_raw	dem_workers_imp	rep_workers_imp	other_workers_imp	avg_match_quality	democrat_pct_raw	republican_pct_raw	nonpartisan_pct_raw	democrat_pct_two_party_raw	republican_pct_two_party_raw	two_party_margin_raw	overall_margin_raw	democrat_pct_imp	republican_pct_imp	nonpartisan_pct_imp	democrat_pct_two_party_imp	republican_pct_two_party_imp	two_party_margin_imp	overall_margin_imp	political_diversity_raw	political_diversity_imp	effective_parties_raw	effective_parties_imp	latest_processed_at
326191	"Plastics Plumbing Fixture Manufacturing"	1717	434.0	829.0	454.0	1717.0	538.0	1022.0	157.0	0.6686760409335758	0.25276645311589985	0.48281887012230634	0.2644146767617938	0.3436262866191607	0.6563737133808393	0.31274742676167855	0.23005241700640652	0.3133372160745486	0.5952242283051835	0.09143855562026791	0.34487179487179487	0.6551282051282051	0.31025641025641026	0.28188701223063484	0.6330799375459832	0.5391668976072296	2.725389266838801	2.1699830042757973	2025-07-09T19:01:09.209633
531210	"Offices of Real Estate Agents and Brokers"	159925	55452.0	65232.0	39241.0	159925.0	70704.0	79196.0	10025.0	0.7295549873939959	0.34673753321869627	0.407891198999531	0.2453712677817727	0.45948095853634285	0.5405190414636571	0.0810380829273143	0.06115366578083477	0.4421072377677036	0.49520712834141006	0.06268563389088636	0.47167444963308874	0.5283255503669113	0.05665110073382255	0.053099890573706426	0.6531907937833041	0.5553816016569633	2.883429799655239	2.249119702933366	2025-07-09T19:54:42.714078
311999	"All Other Miscellaneous Food Manufacturing"	24494	8385.0	9247.0	6862.0	24494.0	10714.0	11550.0	2230.0	0.7065679187816711	0.3423287335674043	0.37752102555727934	0.2801502408753164	0.47555580762250454	0.5244441923774955	0.048888384754990924	0.03519229198987507	0.4374132440597697	0.47154405160447455	0.09104270433575569	0.48122529644268774	0.5187747035573123	0.037549407114624504	0.03413080754470483	0.6618047559738194	0.5780270873047771	2.9568718592701058	2.3698203602994465	2025-07-09T19:54:48.271464
621491	"HMO Medical Centers"	13256	5095.0	4223.0	3938.0	13256.0	6623.0	5428.0	1205.0	0.7293160807333651	0.38435425467712736	0.31857272178636087	0.29707302353651177	0.5467911569006224	0.45320884309937753	-0.0935823138012449	-0.06578153289076645	0.49962281231140615	0.40947495473747736	0.09090223295111648	0.5495809476392001	0.45041905236079993	-0.09916189527840014	-0.09014785757392879	0.6625308465320949	0.5744440909052833	2.963233794033578	2.3498674994956494	2025-07-09T19:46:18.490032
335311	"Power, Distribution, and Specialty Transformer Manufacturing"	18771	5675.0	7754.0	5342.0	18771.0	7346.0	9759.0	1666.0	0.695111358411547	0.3023280592403175	0.41308401257258537	0.2845879281870971	0.42259289597140515	0.5774071040285949	0.15481420805718965	0.11075595333226786	0.3913483565073784	0.5198977145596931	0.08875392893292845	0.42946506869336454	0.5705349313066355	0.14106986261327098	0.12854935805231474	0.6569690542830908	0.5686755703535503	2.915188884519076	2.3184404389514532	2025-07-09T18:10:12.706937
721120	"Casino Hotels"	53177	19564.0	15445.0	18168.0	53177.0	25603.0	20850.0	6724.0	0.718390675966758	0.36790341689076106	0.2904451172499389	0.34165146585930006	0.5588277300122826	0.44117226998771747	-0.11765546002456512	-0.07745829964082215	0.48146755176109973	0.39208680444553096	0.1264456437933693	0.5511592362172518	0.4488407637827482	-0.10231847243450369	-0.08938074731556876	0.6635629855819636	0.5984684335465451	2.9723245574800528	2.4904642213625787	2025-07-09T19:51:28.928092
445110	"Supermarkets and Other Grocery Retailers (except Convenience Retailers)"	134302	52332.0	38839.0	43131.0	134302.0	68547.0	50299.0	15456.0	0.7186732060359157	0.38965912644636713	0.2891915235811827	0.32114934997245015	0.573998310866394	0.4260016891336061	-0.14799662173278783	-0.10046760286518444	0.5103944840732081	0.3745216005718455	0.11508391535494632	0.5767716204163371	0.4232283795836629	-0.1535432408326742	-0.1358728835013626	0.661397122878121	0.5859867337593223	2.953312176494157	2.4153815385680697	2025-07-09T19:08:19.041041
311111	"Dog and Cat Food Manufacturing"	7603	2542.0	3112.0	1949.0	7603.0	3080.0	3909.0	614.0	0.7027020596134534	0.3343417072208339	0.4093121136393529	0.2563461791398132	0.44959320834807215	0.5504067916519279	0.10081358330385568	0.074970406418519	0.40510324871761144	0.514139155596475	0.08075759568591345	0.44069251681213334	0.5593074831878666	0.1186149663757333	0.10903590687886361	0.6549658528811625	0.5650304973000112	2.898263862723064	2.2990117555200857	2025-07-09T18:19:47.333614
311830	"Tortilla Manufacturing"	1337	524.0	388.0	425.0	1337.0	687.0	505.0	145.0	0.7233382497411045	0.3919222139117427	0.29020194465220644	0.31787584143605085	0.5745614035087719	0.42543859649122806	-0.14912280701754385	-0.10172026925953627	0.5138369483919222	0.3777112939416604	0.10845175766641735	0.5763422818791947	0.4236577181208054	-0.15268456375838926	-0.13612565445026178	0.6611347589939185	0.5815439851552584	2.9510255965794188	2.389737426455745	2025-07-09T19:17:29.349800
813319	"Other Social Advocacy Organizations"	40772	22946.0	8204.0	9622.0	40772.0	27302.0	10381.0	3089.0	0.7459350374442045	0.5627881879721377	0.20121652114196018	0.2359952908859021	0.736629213483146	0.2633707865168539	-0.4732584269662921	-0.36157166683017755	0.6696262140684783	0.25461100755420385	0.07576277837731776	0.7245176870206724	0.27548231297932757	-0.4490353740413449	-0.4150152065142745	0.5870875897782433	0.481033969677099	2.4218211302076025	1.926908393942084	2025-07-09T19:54:07.759184
561920	"Convention and Trade Show Organizers"	17464	7443.0	5096.0	4925.0	17464.0	9429.0	6529.0	1506.0	0.7330555296128313	0.4261910215300046	0.2918002748511223	0.2820087036188731	0.59358800542308	0.40641199457692	-0.18717601084615998	-0.13439074667888226	0.5399106733852497	0.3738547869903802	0.08623453962437014	0.59086351673142	0.40913648326858004	-0.18172703346283994	-0.16605588639486946	0.6536849038472232	0.5612926671848366	2.887543774756069	2.279423946673171	2025-07-09T19:52:15.624753
327212	"Other Pressed and Blown Glass and Glassware Manufacturing"	2940	956.0	1049.0	935.0	2940.0	1254.0	1443.0	243.0	0.6965757399041775	0.3251700680272109	0.35680272108843536	0.31802721088435376	0.4768079800498753	0.5231920199501247	0.04638403990024938	0.03163265306122449	0.42653061224489797	0.49081632653061225	0.0826530612244898	0.4649610678531702	0.5350389321468298	0.07007786429365963	0.06428571428571428	0.665814938220186	0.5703394418992087	2.9923539809773856	2.3274186590927814	2025-07-09T15:57:54.213391
711130	"Musical Groups and Artists"	17566	9613.0	3402.0	4551.0	17566.0	11666.0	4520.0	1380.0	0.7337214766655515	0.5472503700330184	0.19366958897870887	0.2590800409882728	0.7386092969650403	0.26139070303495965	-0.4772185939300807	-0.35358078105430946	0.6641238756689058	0.2573152681316179	0.07856085619947627	0.7207463239836897	0.2792536760163104	-0.4414926479673792	-0.4068086075372879	0.5958866551650573	0.4865565224260705	2.47455327269245	1.947634050636104	2025-07-09T19:55:11.046652
334112	"Computer Storage Device Manufacturing"	17415	6121.0	5048.0	6246.0	17415.0	9172.0	6817.0	1426.0	0.7101804730041276	0.35147861039333905	0.2898650588573069	0.358656330749354	0.5480347390097592	0.45196526099024087	-0.0960694780195183	-0.06161355153603216	0.5266724088429515	0.3914441573356302	0.08188343382141831	0.5736443805116017	0.4263556194883983	-0.14728876102320346	-0.13522825150732126	0.6638066705030273	0.5626827487169748	2.974479004375977	2.2866694535057683	2025-07-09T19:52:38.764491
812930	"Parking Lots and Garages"	6682	2664.0	1864.0	2154.0	6682.0	3499.0	2428.0	755.0	0.7388307803543747	0.3986830290332236	0.2789583956899132	0.32235857527686324	0.588339222614841	0.411660777385159	-0.17667844522968199	-0.11972463334331039	0.5236456150853038	0.363364262196947	0.11299012271774918	0.5903492491985828	0.4096507508014172	-0.1806984983971655	-0.1602813528883568	0.6593190047804744	0.5809949149282302	2.935297284063725	2.386605880519836	2025-07-09T19:38:26.049281
811114	"Specialized Automotive Repair"	3039	863.0	1288.0	888.0	3039.0	1107.0	1653.0	279.0	0.6904711844125279	0.28397499177360974	0.4238236261928266	0.29220138203356366	0.401208740120874	0.598791259879126	0.19758251975825197	0.13984863441921686	0.36426456071076013	0.543928923988154	0.09180651530108588	0.40108695652173915	0.5989130434782609	0.19782608695652174	0.17966436327739388	0.6543500902656169	0.5630242192075575	2.893100712129381	2.2884563491975003	2025-07-09T19:24:02.983334
311919	"Other Snack Food Manufacturing"	22822	8242.0	8270.0	6310.0	22822.0	10130.0	10507.0	2185.0	0.7183568803491346	0.3611427569888704	0.36236964332661464	0.2764875996845149	0.49915213178294576	0.5008478682170543	0.001695736434108527	0.001226886337744282	0.4438699500481991	0.46038909823854174	0.09574095171325914	0.49086592043417165	0.5091340795658283	0.018268159131656733	0.016519148190342652	0.6618187578905153	0.581855015832351	2.956994284373271	2.3915149956673036	2025-07-09T16:35:21.025713
331221	"Rolled Steel Shape Manufacturing"	7379	2435.0	3242.0	1702.0	7379.0	2830.0	3984.0	565.0	0.6923215409673267	0.3299905136197317	0.43935492614175364	0.23065456023851472	0.428923727320768	0.571076272679232	0.14215254535846397	0.10936441252202195	0.38352080227673124	0.5399105569860415	0.07656864073722727	0.41532139712356914	0.5846786028764309	0.16935720575286176	0.1563897547093102	0.6448719836371373	0.5555456279316884	2.815885973294261	2.249949742526781	2025-07-09T17:39:05.357970
513199	"All Other Publishers"	5404	2577.0	1365.0	1462.0	5404.0	3234.0	1753.0	417.0	0.7406268019250672	0.47686898593634347	0.25259067357512954	0.27054034048852704	0.6537290715372908	0.3462709284627093	-0.3074581430745814	-0.22427831236121393	0.5984455958549223	0.3243893412287195	0.07716506291635826	0.6484860637657911	0.35151393623420896	-0.2969721275315821	-0.2740562546262028	0.6356018460432576	0.5306799771641588	2.7442510044074204	2.1307422469588095	2025-07-09T19:44:42.086496
813910	"Business Associations"	40282	17294.0	14144.0	8844.0	40282.0	20742.0	17029.0	2511.0	0.7199402717604225	0.4293232709398739	0.35112457176902834	0.21955215729109775	0.5500986067816018	0.4499013932183981	-0.10019721356320377	-0.07819869917084554	0.51491981530212	0.42274465021597735	0.062335534481902585	0.5491514654099706	0.4508485345900294	-0.09830293081994122	-0.0921751650861427	0.6441899143583292	0.5522588256638571	2.8104880675222903	2.2334331915814545	2025-07-09T19:54:00.975478
311514	"Dry, Condensed, and Evaporated Dairy Product Manufacturing"	2178	724.0	758.0	696.0	2178.0	966.0	985.0	227.0	0.7192185673579874	0.33241505968778695	0.3480257116620753	0.31955922865013775	0.4885290148448043	0.5114709851551957	0.022941970310391364	0.015610651974288337	0.44352617079889806	0.4522497704315886	0.10422405876951331	0.49513070220399796	0.5048692977960021	0.009738595592004101	0.008723599632690543	0.6662602314994001	0.5878920265346512	2.9963465381806973	2.4265485367612833	2025-07-09T11:03:21.026402
524298	"All Other Insurance Related Activities"	19036	6637.0	7484.0	4915.0	19036.0	8404.0	9276.0	1356.0	0.7225945617643791	0.34865517965959236	0.39314982139104854	0.2581949989493591	0.47000920614687347	0.5299907938531265	0.0599815877062531	0.04449464173145619	0.44147930237444843	0.48728724521958394	0.07123345240596764	0.4753393665158371	0.5246606334841629	0.04932126696832579	0.045807942845135535	0.6572081261542645	0.5625729614796062	2.9172220122406514	2.286095535800716	2025-07-09T19:55:02.970794
323111	"Commercial Printing (except Screen and Books)"	35922	11749.0	14946.0	9227.0	35922.0	14601.0	18476.0	2845.0	0.6935727442021739	0.32706976226268025	0.41606814765324873	0.256862090084071	0.440119872635325	0.5598801273646751	0.11976025472935006	0.08899838539056845	0.406464005344914	0.5143366182283837	0.0791993764267023	0.4414245548266167	0.5585754451733833	0.11715089034676664	0.10787261288346973	0.6539345337994709	0.563972314281981	2.8896266679800564	2.293432350180407	2025-07-09T19:39:35.701610
513130	"Book Publishers"	35703	17076.0	9370.0	9257.0	35703.0	21132.0	12103.0	2468.0	0.7438603963855561	0.47827913620704143	0.2624429319665014	0.25927793182645714	0.6456931104892989	0.35430688951070105	-0.2913862209785979	-0.21583620424054	0.5918830350390724	0.3389911211942974	0.06912584376663025	0.6358357153603129	0.3641642846396871	-0.27167143072062583	-0.25289191384477494	0.6351477293976677	0.5299811103079208	2.7408353478220273	2.1275740654915474	2025-07-09T19:52:18.942723
335314	"Relay and Industrial Control Manufacturing"	6273	1786.0	2883.0	1604.0	6273.0	2231.0	3516.0	526.0	0.6863438859698083	0.28471225888729473	0.45958871353419417	0.2556990275785111	0.38252302420218465	0.6174769757978154	0.23495395159563076	0.1748764546468994	0.3556512035708592	0.5604973696795792	0.08385142674956161	0.38820254045589003	0.61179745954411	0.22359491908821993	0.20484616610871992	0.6423351513266823	0.5523238582129353	2.795913559046378	2.233757635616074	2025-07-09T19:51:23.822301
332710	"Machine Shops"	7985	2085.0	3514.0	2386.0	7985.0	2682.0	4492.0	811.0	0.679667732976902	0.26111458985597996	0.4400751408891672	0.2988102692548528	0.37238792641543134	0.6276120735845687	0.2552241471691373	0.17896055103318723	0.3358797745773325	0.5625547902316844	0.1015654351909831	0.37385001393922496	0.626149986060775	0.25229997212155003	0.2266750156543519	0.6488654643235654	0.5604013473917321	2.847911265901471	2.274802240786468	2025-07-09T19:51:33.548552
611691	"Exam Preparation and Tutoring"	11861	5766.0	2899.0	3196.0	11861.0	7187.0	3696.0	978.0	0.744463696919338	0.486131017620774	0.2444144675828345	0.26945451479639154	0.6654356607039815	0.3345643392960185	-0.33087132140796305	-0.24171655003793946	0.6059354185987691	0.31160947643537645	0.08245510496585448	0.6603877607277405	0.3396122392722595	-0.32077552145548105	-0.29432594216339264	0.6313324661990315	0.528942958348275	2.7124710160669236	2.122885153130452	2025-07-09T19:54:47.211719
531311	"Residential Property Managers"	21193	7732.0	7489.0	5972.0	21193.0	10126.0	9326.0	1741.0	0.737563530477502	0.3648374463266173	0.3533713962157316	0.2817911574576511	0.5079823927468629	0.4920176072531371	-0.015964785493725774	-0.01146605011088567	0.4777992733449724	0.44005096022271506	0.08214976643231256	0.5205634382068682	0.4794365617931318	-0.04112687641373638	-0.03774831312225735	0.6626160376730943	0.5713144226731992	2.963982025414289	2.332712022260707	2025-07-09T19:51:56.332288
115111	"Cotton Ginning"	1609	556.0	609.0	444.0	1609.0	703.0	718.0	188.0	0.7130739589911959	0.34555624611559976	0.37849596022374143	0.2759477936606588	0.47725321888412015	0.5227467811158798	0.045493562231759654	0.032939714108141706	0.43691733996270976	0.44623990055935364	0.11684275947793661	0.49472202674173116	0.5052779732582688	0.01055594651653765	0.009322560596643879	0.6611845040386175	0.5963209587462692	2.9514588674951803	2.477215554451969	2025-07-09T19:51:23.171756
236116	"New Multifamily Housing Construction (except For-Sale Builders)"	8351	2503.0	3615.0	2233.0	8351.0	3212.0	4471.0	668.0	0.7053147833407515	0.2997245838821698	0.43288228954616215	0.2673931265716681	0.40912062765609675	0.5908793723439032	0.18175874468780648	0.13315770566399235	0.3846245958567836	0.5353849838342714	0.07999042030894504	0.4180658596902252	0.5819341403097749	0.16386828061954967	0.15076038797748773	0.6512790130761608	0.5590283720055812	2.8676220746599346	2.267719591276418	2025-07-09T19:50:49.092560
621991	"Blood and Organ Banks"	14853	6731.0	4379.0	3743.0	14853.0	8210.0	5524.0	1119.0	0.724902634296797	0.45317444287349357	0.29482259476200096	0.2520029623645055	0.6058505850585059	0.39414941494149414	-0.2117011701170117	-0.15835184811149264	0.5527502861374807	0.37191139837069953	0.07533831549181984	0.5977865152177079	0.40221348478229213	-0.19557303043541577	-0.18083888776678111	0.6442070689036133	0.5504731711557391	2.810623575118454	2.2245613294561584	2025-07-09T19:23:19.231715
221114	"Solar Electric Power Generation"	6689	2780.0	2005.0	1904.0	6689.0	3552.0	2592.0	545.0	0.7123401296352699	0.41560771415757214	0.2997458513978173	0.2846464344446106	0.58098223615465	0.41901776384535006	-0.1619644723092999	-0.11586186275975482	0.5310210793840634	0.3875018687397219	0.08147705187621468	0.578125	0.421875	-0.15625	-0.14351921064434145	0.6563990598604855	0.5612204049905682	2.910352921601331	2.279048550510888	2025-07-09T19:38:28.779843
